time	rating	text	media
Thu Jan 07 01:49:14 +0000 2016	 12	"Hello yes I'll just get one of each color thanks" 12/10 for all https://t.co/AMDsllQs7a	http://pbs.twimg.com/media/CYFOP6cWEAAWp-k.jpg
Thu Jan 07 00:59:40 +0000 2016	 11	This is Perry. He's an Augustus Gloopster. Very condescending. Makes up for it with the sneaky tongue slip. 11/10 https://t.co/JVvIrUmTkR	http://pbs.twimg.com/media/CYFC5lmWAAAEIho.jpg
Wed Jan 06 23:33:58 +0000 2016	 5	Here we have a basking dino pupper. Looks powerful. Occasionally shits eggs. Doesn't want the holidays to end. 5/10 https://t.co/DnNweb5eTO	http://pbs.twimg.com/media/CYEvSaRWwAAukZ_.jpg
Wed Jan 06 20:16:44 +0000 2016	 13	This little fella really hates stairs. Prefers bush. 13/10 legendary pupper https://t.co/e3LPMAHj7p	
Wed Jan 06 18:14:31 +0000 2016	 11	Meet Theodore. He's dapper as hell. Probably owns horses. Uses 'summer' as a verb. Often quotes philosophers. 11/10 https://t.co/J3Ld4fRbSy	http://pbs.twimg.com/media/CYDmK7ZVAAI_ylL.jpg
Wed Jan 06 04:38:35 +0000 2016	.10	"FOR THE LAST TIME I DON'T WANNA PLAY TWISTER ALL THE SPOTS ARE GREY DAMN IT CINDY" ...10/10 https://t.co/uhQNehTpIu	http://pbs.twimg.com/media/CYAra7JWsAACPZH.jpg
Wed Jan 06 04:11:43 +0000 2016	 12	This pupper just got his first kiss. 12/10 he's so happy https://t.co/2sHwD7HztL	
Wed Jan 06 02:49:55 +0000 2016	 4	This is Bobby. He doesn't give a damn about personal space. Convinced he called shotgun first. 4/10 not the best dog https://t.co/b8XW69gSaU	http://pbs.twimg.com/media/CYASi6FWQAEQMW2.jpg
Wed Jan 06 00:54:18 +0000 2016	 12	After watching this video, we've determined that Pippa will be upgraded to a 12/10. Please enjoy https://t.co/IKoRK4yoxV	http://pbs.twimg.com/ext_tw_video_thumb/684538367950872576/pu/img/kTKOkSU45BS-fpq8.jpg
Tue Jan 05 21:06:19 +0000 2016	 10	Meet Pippa. She's an Elfin High Feta. Compact af. Easy to transport. Great for vacations. 10/10 would keep in pocket https://t.co/nBtDeZ4yAb	http://pbs.twimg.com/media/CX_D6AJWwAAnBIw.jpg
Tue Jan 05 19:42:51 +0000 2016	 10	This is Jeph. He's a Western Sagittarius Dookmarriot. Frightened by leaf. Caught him off guard. 10/10 calm down Jeph https://t.co/bicyOV6lju	http://pbs.twimg.com/media/CX-wzZEUwAA4ISM.jpg
Tue Jan 05 05:14:53 +0000 2016	 12	This is Obi. He got camera shy. 12/10 https://t.co/feiPiq7z94	http://pbs.twimg.com/media/CX7qIcdWcAELJ7N.jpg
Tue Jan 05 02:30:55 +0000 2016	 6	Gang of fearless hoofed puppers here. Straight savages. Elevated for extra terror. Front one has killed before 6/10s https://t.co/jkCb25OWfh	http://pbs.twimg.com/media/CX7EkuHWkAESLZk.jpg
Tue Jan 05 02:09:54 +0000 2016	 9	This is Tino. He really likes corndogs. 9/10 https://t.co/cUxGtnBfc2	http://pbs.twimg.com/media/CX6_y6OU0AAl3v2.jpg
Tue Jan 05 01:44:52 +0000 2016	 10	"Yo Boomer I'm taking a selfie, grab your stick""Ok make sure to get this rad hole I just dug in there"Both 10/10 https://t.co/e0gbl9VFpA	http://pbs.twimg.com/media/CX66EiJWkAAVjA-.jpg
Tue Jan 05 01:00:50 +0000 2016	 10	This is Kulet. She's very proud of the flower she picked. Loves it dearly. 10/10 now I want a flower https://t.co/myUUwqJIs7	http://pbs.twimg.com/media/CX6v_JOWsAE0beZ.jpg
Mon Jan 04 23:02:22 +0000 2016	 12	This is Sweets the English Bulldog. Waves back to other bikers. 12/10 just a fantastic friendly pupper https://t.co/WYiFzuX7D4	
Mon Jan 04 21:23:02 +0000 2016	 11	Heartwarming scene of two pups that want nothing more than to be together. Touching af. Great tongue. Both 11/10 https://t.co/k32mSlRx0j	http://pbs.twimg.com/media/CX5-HslWQAIiXKB.jpg
Mon Jan 04 19:43:10 +0000 2016	 10	Say hello to Lupe. This is how she sleeps. 10/10 impressive really https://t.co/Fz6iZWlk8C	http://pbs.twimg.com/media/CX5nR5oWsAAiclh.jpg
Mon Jan 04 03:50:08 +0000 2016	 10	Meet Sadie. She fell asleep on the beach and her friends buried her. 10/10 can't trust fellow puppers these days https://t.co/LoKVvc1xAW	http://pbs.twimg.com/media/CX2NJmRWYAAxz_5.jpg
Mon Jan 04 03:28:54 +0000 2016	 10	Say hello to Tiger. He's a penbroke (little dog pun for ya, no need to applaud I know it was good) 10/10 good dog https://t.co/Yei0HzS3JN	http://pbs.twimg.com/media/CX2ISqSWYAAEtCF.jpg
Mon Jan 04 03:18:23 +0000 2016	 5	This is Jiminy. He's not the brightest dog. Needs to lay off the kibble. 5/10 still petable https://t.co/omln4LOy1x	http://pbs.twimg.com/media/CX2F4qNUQAAR6Cm.jpg
Mon Jan 04 02:18:42 +0000 2016	 9	Here we see a faulty pupper. Might need to replace batteries. Try turning off &amp; back on again. 9/10 would still pet https://t.co/O1E4AtHVxO	http://pbs.twimg.com/ext_tw_video_thumb/683834825250320385/pu/img/yZdrqMlyky4KGOu6.jpg
Mon Jan 04 01:53:37 +0000 2016	 12	Breathtaking pupper here. Should be on the cover of Dogue. Top-notch tongue. Appears considerably fluffy. 12/10 https://t.co/Eeh3yfdglS	http://pbs.twimg.com/media/CX1ye7HUMAADDzh.jpg
Sun Jan 03 22:14:26 +0000 2016	 9	This is Buddy. He's gaining strength. Currently an F4 tornado with wind speeds up to 260mph. Very devastating. 9/10 https://t.co/qipZbshNsR	http://pbs.twimg.com/media/CX1AUQ2UAAAC6s-.jpg
Sun Jan 03 20:12:10 +0000 2016	 11	Meet Sebastian. He's a womanizer. Romantic af. Always covered in flower petals. Also a poet. 11/10 dreamy as hell https://t.co/eoL1bCpWCg	http://pbs.twimg.com/media/CX0kVRxWYAAWWZi.jpg
Sun Jan 03 05:11:12 +0000 2016	 11	HEY PUP WHAT'S THE PART OF THE HUMAN BODY THAT CONNECTS THE FOOT AND THE LEG? 11/10 so smart https://t.co/XQ1tRUmO3z	
Sun Jan 03 04:01:13 +0000 2016	 11	This is Griffin. He's desperate for both a physical and emotion connection. 11/10 I'd hug the hell out of Griffin https://t.co/ObWcOEekt0	http://pbs.twimg.com/media/CXxGGOsUwAAr62n.jpg
Sun Jan 03 02:53:17 +0000 2016	 11	Meet Banjo. He's a Peppercorn Shoop Da Whoop. Nails look lethal. Skeptical of luminescent orb 11/10 stay woke pupper https://t.co/H7NZFumpKq	http://pbs.twimg.com/media/CXw2jSpWMAAad6V.jpg
Sun Jan 03 01:39:57 +0000 2016	(8	"Hello forest pupper I am house pupper welcome to my abode" (8/10 for both) https://t.co/qFD8217fUT	http://pbs.twimg.com/media/CXwlw9MWsAAc-JB.jpg
Sun Jan 03 00:47:59 +0000 2016	 10	I just want to be friends with this dog. Appears to be into the sports. A true brobean. 10/10 would introduce to mom https://t.co/1Z7Q6svWpe	http://pbs.twimg.com/media/CXwZ3pbWsAAriTv.jpg
Sat Jan 02 20:58:09 +0000 2016	 11	Say hello to Jack (pronounced "Kevin"). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell https://t.co/YHXrdUTHd6	http://pbs.twimg.com/media/CXvlQ2zW8AAE0tp.jpg
Sat Jan 02 18:43:31 +0000 2016	 10	"Have a seat, son. There are some things we need to discuss" 10/10 https://t.co/g4G5tvfTVd	http://pbs.twimg.com/media/CXvGbWeWMAcRbyJ.jpg
Sat Jan 02 04:27:31 +0000 2016	 9	Meet Brandy. She's a member of the Bloods. Menacing criminal pupper. Soft spot for flowers tho. 9/10 pet w caution https://t.co/hhIA3coiAJ	http://pbs.twimg.com/media/CXsChyjW8AQJ16C.jpg
Sat Jan 02 02:23:45 +0000 2016	 10	This is Larry. He thought the New Year's parties were tonight. 10/10 poor pupper. Maybe next year https://t.co/h3X0jK8MVM	http://pbs.twimg.com/media/CXrmMSpUwAAdeRj.jpg
Sat Jan 02 01:33:43 +0000 2016	 12	aahhhhkslaldhwnxmzbbs 12/10 for being da smooshiest https://t.co/UOPdXmUz4H	http://pbs.twimg.com/media/CXrawAhWkAAWSxC.jpg
Sat Jan 02 00:14:32 +0000 2016	 9	Here we see a nifty leaping pupper. Feet look deadly. Sad that the holidays are over. 9/10 undeniably huggable https://t.co/ny8mnXhGOW	http://pbs.twimg.com/media/CXrIntsUsAEkv0d.jpg
Fri Jan 01 21:00:32 +0000 2016	 10	This is Lulu. She's contemplating all her unreached 2015 goals and daydreaming of a more efficient tomorrow. 10/10 https://t.co/h3ScYuz77J	http://pbs.twimg.com/media/CXqcOHCUQAAugTB.jpg
Fri Jan 01 16:30:13 +0000 2016	 10	This is Darrel. He just robbed a 7/11 and is in a high speed police chase. Was just spotted by the helicopter 10/10 https://t.co/7EsP8LmSp5	http://pbs.twimg.com/media/CXpeVzQW8AApKYb.jpg
Fri Jan 01 05:00:24 +0000 2016	 12	Happy New Year from your fav holiday squad! 🎉 12/10 for allHere's to a pupper-filled year 🍻🐶🐶🐶 https://t.co/ZSdEj59FGf	http://pbs.twimg.com/media/CXnAdosWAAEMGCM.jpg
Fri Jan 01 02:29:49 +0000 2016	 9	Meet Taco. He's a speckled Garnier Fructis. Loves to shadow box. Ears out of control. Friend clearly impressed 9/10 https://t.co/85X1GHohFr	http://pbs.twimg.com/media/CXmd_bsWkAEEXck.jpg
Thu Dec 31 22:57:47 +0000 2015	 12	NAAAAAAA ZAPENYAAAAA MABADI-CHIBAWAAA 12/10 https://t.co/Ny4iM6FDtz	http://pbs.twimg.com/media/CXltdtaWYAIuX_V.jpg
Thu Dec 31 20:39:41 +0000 2015	 11	Meet Joey and Izzy. Joey only has one ear that works and Izzy wants 2015 to be over already. Both great pups. 11/10s https://t.co/WgQTIQ93BB	http://pbs.twimg.com/media/CXlN1-EWMAQdwXK.jpg
Thu Dec 31 19:05:54 +0000 2015	 12	I have no words. Just a magnificent pup. 12/10 https://t.co/viwWHZgX8j	http://pbs.twimg.com/media/CXk4W0qWYAMEMEs.jpg
Thu Dec 31 05:14:01 +0000 2015	 8	I know we joke around on here, but this is getting really frustrating. We rate dogs. Not T-Rex. Thank you... 8/10 https://t.co/5aFw7SWyxU	http://pbs.twimg.com/media/CXh5_dDWQAIbU-J.jpg
Thu Dec 31 03:43:31 +0000 2015	 7	This is Patrick. He's a bigass pupper. 7/10 https://t.co/J9DXBFoAQe	http://pbs.twimg.com/media/CXhlRmRUMAIYoFO.jpg
Thu Dec 31 02:52:40 +0000 2015	 11	This is Kreg. He's riding an invisible jet ski. 11/10 that's downright legendary https://t.co/BA5AV5dx6Y	http://pbs.twimg.com/media/CXhZom1UwAA4Zz6.jpg
Thu Dec 31 02:52:40 +0000 2015	 11	This is Kreg. He's riding an invisible jet ski. 11/10 that's downright legendary https://t.co/BA5AV5dx6Y	http://pbs.twimg.com/media/CXhZom1UwAA4Zz6.jpg
Thu Dec 31 02:33:29 +0000 2015	9	Meet Brody. He's a Downton Abbey Falsetto. Addicted to grating cheese. He says he can stop but we know he can't9/10 https://t.co/vBeiQq6SaZ	http://pbs.twimg.com/media/CXhVKtvW8AAyiyK.jpg
Wed Dec 30 20:54:22 +0000 2015	 9	This is Todo. He's screaming because he doesn't want to wear his sweater or a seat belt. 9/10 gotta buckle up pup https://t.co/Nm8Spw4HbD	http://pbs.twimg.com/media/CXgHoLnWAAA8i52.jpg
Wed Dec 30 17:58:40 +0000 2015	 9	Meet Jax. He's an Iglesias Hufflepoof. Quite the jokester. Takes it too far sometimes. Can be very hurtful. 9/10 https://t.co/i5TeG0KYcW	http://pbs.twimg.com/media/CXffar9WYAArfpw.jpg
Wed Dec 30 16:51:48 +0000 2015	 11	This is Samson. He patrols his waters on the back of his massive shielded battle dog. 11/10 https://t.co/f8dVgDYDFf	http://pbs.twimg.com/media/CXfQG_fW8AAjVhV.jpg
Wed Dec 30 06:37:25 +0000 2015	 12	I'm not sure what this dog is doing but it's pretty inspirational. 12/10 https://t.co/4Kn9GEHXiE	
Wed Dec 30 04:44:28 +0000 2015	 11	This is Tess. Her main passions are shelves and baking too many cookies. 11/10 https://t.co/IriJlVZ6m4	http://pbs.twimg.com/media/CXcpovVWYAAe6Ah.jpg
Wed Dec 30 03:55:29 +0000 2015	 10	We normally don't rate bears but this one seems nice. Her name is Thea. Appears rather fluffy. 10/10 good bear https://t.co/fZc7MixeeT	http://pbs.twimg.com/media/CXcebTeWsAUQJ-J.jpg
Wed Dec 30 02:54:35 +0000 2015	 11	This is Ulysses. He likes holding hands and his eyes are magic. 11/10 https://t.co/gPmJHmtgak	http://pbs.twimg.com/media/CXcQfUNUQAEwFoQ.jpg
Wed Dec 30 01:00:03 +0000 2015	 5	Unique dog here. Wrinkly as hell. Weird segmented neck. Finger on fire. Doesn't seem to notice. 5/10 might still pet https://t.co/Hy9La4xNX3	http://pbs.twimg.com/media/CXb2RcDUsAEnkJb.jpg
Tue Dec 29 23:32:35 +0000 2015	 12	This is Jimothy. He's a Trinidad Poliwhirl. Father was a velociraptor. Exceptionally unamused. 12/10 would adopt https://t.co/VwdIk0OwVx	http://pbs.twimg.com/media/CXbiQHmWcAAt6Lm.jpg
Tue Dec 29 17:36:07 +0000 2015	 10	Say hello to Charlie. He's scholarly af. Quite intimidating with all his pupper knowledge 10/10 even built that fire https://t.co/9KThv6z8u5	http://pbs.twimg.com/media/CXaQqGbWMAAKEgN.jpg
Tue Dec 29 04:31:49 +0000 2015	 11	This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://t.co/TONMhRoQh7	http://pbs.twimg.com/media/CXXdJ7CVAAALu23.jpg
Tue Dec 29 03:33:58 +0000 2015	 7	Can you spot Toby the guilty pupper? 7/10 would be higher but he made quite the mess shredding his stuffed pals https://t.co/3uCcDEJLXs	http://pbs.twimg.com/media/CXXP5O4WEAA4dgS.jpg
Tue Dec 29 01:52:46 +0000 2015	 12	This is Toffee. He's a happy pupper. Appears dangerously fluffy. Extraordinarily spherical. 12/10 would pet firmly https://t.co/oEXEKt3MHu	http://pbs.twimg.com/media/CXW4wGHWsAE_eBD.jpg
Mon Dec 28 23:00:52 +0000 2015	 12	*collapses* 12/10 https://t.co/C7M8mnzHIK	http://pbs.twimg.com/media/CXWRZBgWkAEHMea.jpg
Mon Dec 28 20:57:50 +0000 2015	 8	This is Apollo. He thought you weren't coming back so he had a mental breakdown. 8/10 we've all been there https://t.co/ojUBrDCHLT	http://pbs.twimg.com/media/CXV1Ot_W8AEpkQO.jpg
Mon Dec 28 17:12:42 +0000 2015	 12	This is Carly. She's actually 2 dogs fused together. Very innovative. Probably has superpowers. 12/10 for double dog https://t.co/GQn2IopLud	http://pbs.twimg.com/media/CXVBtX_WwAEuqbP.jpg
Mon Dec 28 05:07:27 +0000 2015	9.5	I've been told there's a slight possibility he's checking his mirror. We'll bump to 9.5/10. Still a menace	
Mon Dec 28 05:02:37 +0000 2015	 9	This is Asher. He's not wearing a seatbelt or keeping both paws on the wheel. Absolute menace on the roadways. 9/10 https://t.co/V3SWuHACkh	http://pbs.twimg.com/media/CXSanNkWkAAqR9M.jpg
Mon Dec 28 03:46:05 +0000 2015	 11	This is Glacier. He's a very happy pup. Loves to sing in the sunlight. 11/10 https://t.co/jTBPqKgkz7	http://pbs.twimg.com/media/CXSJGAQUQAAoG9Q.jpg
Mon Dec 28 02:35:15 +0000 2015	 3	This is Chuck. He's a neat dog. Very flexible. Trapped in a glass case of emotion. Devastatingly unfluffy 3/10 https://t.co/YqbU9xHV3p	http://pbs.twimg.com/media/CXR44l9WcAAcG_N.jpg
Mon Dec 28 02:15:26 +0000 2015	12	This is actually a lion. We only rate dogs. For the last time please only send dogs. Thank u.12/10 would still pet https://t.co/Pp26dMQxap	http://pbs.twimg.com/media/CXR0WJ_W8AMd_O8.jpg
Mon Dec 28 01:12:59 +0000 2015	 11	Meet Sarge. His parents signed him up for dancing lessons but his true passion is roller coasters 11/10 very petable https://t.co/KvVoBIgkje	http://pbs.twimg.com/media/CXRmDfWWMAADCdc.jpg
Sun Dec 27 23:53:05 +0000 2015	 9	Say hello to Panda. He's a Quackadilly Shooster. Not amused by your fake ball throwing motion. 9/10 would hug lots https://t.co/wL1iDvbcVk	http://pbs.twimg.com/media/CXRTw_5WMAAUDVp.jpg
Sun Dec 27 22:37:04 +0000 2015	 10	This is Champ. He's being sacrificed to the Aztec sun god Huitzilopochtli. So sad. 10/10 Champ doesn't deserve this https://t.co/VGsziXImoy	http://pbs.twimg.com/media/CXRCXesVAAArSXt.jpg
Sun Dec 27 21:52:07 +0000 2015	 11	I just love this pic. 11/10 this pupper is going places https://t.co/P16uhh1PbI	http://pbs.twimg.com/media/CXQ4EwQWwAEVaUf.jpg
Sun Dec 27 19:22:30 +0000 2015	 11	This is Aspen. He's astronomically fluffy. I wouldn't stop petting this dog if the world was ending around me 11/10 https://t.co/oBlgL9nxpx	http://pbs.twimg.com/media/CXQV03pWYAAVniz.jpg
Sun Dec 27 04:37:44 +0000 2015	 9	I thought I made this very clear. We only rate dogs. Stop sending other things like this shark. Thank you... 9/10 https://t.co/CXSJZ4Stk3	http://pbs.twimg.com/media/CXNLU6wWkAE0OkJ.jpg
Sun Dec 27 03:51:18 +0000 2015	 9	This is Ozzie. He was doing fine until he lost traction in those festive socks. Now he's tired. 9/10 still killin it https://t.co/u4FYdIRKnY	http://pbs.twimg.com/media/CXNAsm9WcAA2tts.jpg
Sun Dec 27 02:36:20 +0000 2015	 4	This is Alice. She's an idiot. 4/10 https://t.co/VQXdwJfkyS	http://pbs.twimg.com/media/CXMvio7WQAAPZJj.jpg
Sun Dec 27 02:15:25 +0000 2015	 10	Say hello to Sadie. She's a Tortellini Sidewinder. Very jubilant pup. Seems loyal. Leaves on point. 10/10 petable af https://t.co/g2bTu4ayPl	http://pbs.twimg.com/media/CXMqwIQWcAA2iE0.jpg
Sun Dec 27 00:49:49 +0000 2015	 11	Meet Griswold. He's dapper as hell. Already pumped for next Christmas. 11/10 https://t.co/5NrpNDyFzN	http://pbs.twimg.com/media/CXMXKKHUMAA1QN3.jpg
Sat Dec 26 23:15:17 +0000 2015	 9	This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. 9/10 happy birthday pup https://t.co/cH2H7mch2H	http://pbs.twimg.com/media/CXMBhXfWEAA4mMI.jpg
Sat Dec 26 19:43:36 +0000 2015	 12	This is Ellie. She's secretly ferocious. 12/10 very deadly pupper https://t.co/BF4BW8LUgb	http://pbs.twimg.com/media/CXLREjFWkAAQnVp.jpg
Sat Dec 26 17:41:07 +0000 2015	 9	This guy's dog broke. So sad. 9/10 would still pet https://t.co/BYiXJDEzv7	
Sat Dec 26 17:25:59 +0000 2015	 10	Great picture here. Dog on the right panicked &amp; forgot about his tongue. Middle green dog must've fainted. All 10/10 https://t.co/31npKUAox0	http://pbs.twimg.com/media/CXKxkseW8AAjAMY.jpg
Sat Dec 26 17:12:55 +0000 2015	 6	Say hello to Moofasa. He must be a powerful dog. Fenced in for your protection. Just got his ear pierced. 6/10 https://t.co/w6fRfQ3RXD	http://pbs.twimg.com/media/CXKuiyHUEAAMAGa.jpg
Sat Dec 26 04:41:15 +0000 2015	 9	This is Brody. That is his chair. He loves his chair. Never leaves it. 9/10 might be stuck actually https://t.co/WvJRg0XJit	http://pbs.twimg.com/media/CXICiB9UwAE1sKY.jpg
Sat Dec 26 03:00:19 +0000 2015	 8	This is Penny. Her tennis ball slowly rolled down her cone and into the pool. 8/10 bad things happen to good puppers https://t.co/YNWU7LeFgg	http://pbs.twimg.com/media/CXHrcFYWcAEE5_L.jpg
Fri Dec 25 21:18:05 +0000 2015	 12	Meet Percy. He's a Latvian Yuletide Heineken. Refuses to take off sweater. Kinda feisty. 12/10 would keep in pocket https://t.co/QGM5Fcuv7s	http://pbs.twimg.com/media/CXGdG0aWcAEbOO1.jpg
Fri Dec 25 21:06:00 +0000 2015	11.26	Here we have uncovered an entire battalion of holiday puppers. Average of 11.26/10 https://t.co/eNm2S6p9BD	http://pbs.twimg.com/media/CXGaVxOWAAADjhF.jpg
Fri Dec 25 19:39:43 +0000 2015	 10	This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10 https://t.co/OdUFuZIXiI	http://pbs.twimg.com/media/CXGGlzvWYAArPfk.jpg
Fri Dec 25 17:30:01 +0000 2015	 11	Merry Christmas. My gift to you is this tiny unicorn running into a wall in slow motion. 11/10 https://t.co/UKqIAnR3He	http://pbs.twimg.com/ext_tw_video_thumb/680440290977693696/pu/img/B900g7b-n-zhnwi5.jpg
Fri Dec 25 03:00:14 +0000 2015	 10	This is CeCe. She's patiently waiting for Santa. 10/10 https://t.co/ZJUypFFwvg	http://pbs.twimg.com/media/CXCh0QZW8AALdXm.jpg
Fri Dec 25 02:01:30 +0000 2015	 12	I hope everyone enjoys this picture as much as I do. This is Toby. 12/10 https://t.co/vHnu1g9EJm	http://pbs.twimg.com/media/CXCUYcRW8AAObYM.jpg
Fri Dec 25 01:00:07 +0000 2015	 11	Here's a sleepy Christmas pupper 11/10 https://t.co/KXg0f8GNQ9	http://pbs.twimg.com/media/CXCGVXyWsAAAVHE.jpg
Fri Dec 25 00:00:11 +0000 2015	 10	This pupper is patiently waiting to scare the shit out of Santa. 10/10 https://t.co/NhXo67K6yt	http://pbs.twimg.com/media/CXB4nWnWEAAhLTX.jpg
Thu Dec 24 23:00:17 +0000 2015	 12	Meet Goliath. He's an example of irony. Head is phenomenally round. Wants to be an ornament. 12/10 would hug gently https://t.co/72Dil0Aktw	http://pbs.twimg.com/media/CXBq6RPWkAAaNuU.jpg
Thu Dec 24 22:00:10 +0000 2015	 10	Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper https://t.co/N5pM6WBx7e	http://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg
Thu Dec 24 21:00:12 +0000 2015	 10	This is Reggie. His Santa hat is a little big. 10/10 he's still having fun https://t.co/w0dcGXq7qK	http://pbs.twimg.com/media/CXBPbVtWAAA2Vus.jpg
Thu Dec 24 20:00:22 +0000 2015	 9	This is Ozzy. He woke up 2 minutes before he had to be ready for the Christmas party. 9/10 classic Ozzy https://t.co/Kt9vmw0Fap	http://pbs.twimg.com/media/CXBBurSWMAELewi.jpg
Thu Dec 24 19:00:23 +0000 2015	 11	This pupper is not coming inside until she catches a snowflake on her tongue. 11/10 the determination is palpable https://t.co/lvMYbmKq8H	http://pbs.twimg.com/media/CW-loUBWYAAn2Cb.jpg
Thu Dec 24 18:00:19 +0000 2015	 12	This is by far the most coordinated series of pictures I was sent. Downright impressive in every way. 12/10 for all https://t.co/etzLo3sdZE	http://pbs.twimg.com/media/CXAie8dWkAA4hIf.jpg
Thu Dec 24 17:00:27 +0000 2015	 9	Say hello to Emmie. She's trapped in an ornament. Tragic af. Looks pretty content tho. Maybe it's meant to be. 9/10 https://t.co/Fh7geodBCU	http://pbs.twimg.com/media/CW-dU34WQAANBGy.jpg
Thu Dec 24 16:00:30 +0000 2015	 10	Meet Sammy. At first I was like "that's a snowflake. we only rate dogs," but he would've melted by now, so 10/10 https://t.co/MQfPK4zwuh	http://pbs.twimg.com/media/CW-ZRC_WQAAyFrL.jpg
Thu Dec 24 04:11:37 +0000 2015	 5	Meet Penelope. She's a bacon frise. Total babe (lol get it like the movie). Doesn't bark tho. 5/10 very average dog https://t.co/SDcQYg0HSZ	http://pbs.twimg.com/media/CW9olDsUsAA0XSf.jpg
Thu Dec 24 03:55:21 +0000 2015	 10	This is Rocco. He's in a very intense game of freeze tag. Currently waiting to be unfrozen 10/10 https://t.co/xZXUKVXJ7l	
Thu Dec 24 03:12:15 +0000 2015	 11	"Dammit hooman I'm jus trynna lik the fler" 11/10 https://t.co/eRZRI8OTj7	http://pbs.twimg.com/media/CW9a_h1WwAApmAy.jpg
Thu Dec 24 02:42:51 +0000 2015	 7	This is Bruce. He's a rare pup. Covered in Frosted Flakes. Nifty gold teeth. Overall good dog. 7/10 would pet firmly https://t.co/RtxxACzZ8A	http://pbs.twimg.com/media/CW9UQ7oWkAAErmU.jpg
Thu Dec 24 02:02:12 +0000 2015	 10	This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10 https://t.co/MJqygWqt8X	http://pbs.twimg.com/media/CW9K9VeVAAE0j-x.jpg
Thu Dec 24 00:58:27 +0000 2015	 13	Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC	http://pbs.twimg.com/media/CW88XMXW8AEf38m.jpg
Wed Dec 23 21:37:40 +0000 2015	 10	This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb	http://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg
Wed Dec 23 18:51:56 +0000 2015	 9	This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced. 9/10 would pet diligently https://t.co/iazoiNUviP	http://pbs.twimg.com/media/CW7oelWWcAAhyzz.jpg
Wed Dec 23 18:25:38 +0000 2015	 8	This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet. 8/10 https://t.co/DbUTDI3u1R	http://pbs.twimg.com/media/CW7iddWUsAElUC0.jpg
Wed Dec 23 17:55:32 +0000 2015	 8	This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF	http://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg
Wed Dec 23 05:13:38 +0000 2015	 7	Guys this really needs to stop. We've been over this way too many times. This is a giraffe. We only rate dogs.. 7/10 https://t.co/yavgkHYPOC	http://pbs.twimg.com/media/CW4tL1vWcAIw1dw.jpg
Wed Dec 23 05:03:47 +0000 2015	 11	This little pupper just arrived. 11/10 would snug https://t.co/DA5aqnSGfB	http://pbs.twimg.com/media/CW4q7jDWkAA2y8g.jpg
Wed Dec 23 03:58:25 +0000 2015	 7	Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10 https://t.co/bwuV6FlRxr	http://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg
Wed Dec 23 03:26:43 +0000 2015	 8	This is Dwight. He's a pointy pupper. Very docile. Attracts marshmallows. Hurts to pet but definitely worth it 8/10 https://t.co/jjW7zTxY9Z	http://pbs.twimg.com/media/CW4UtmYWsAAEjqA.jpg
Wed Dec 23 01:37:45 +0000 2015	 9	This is Evy. She doesn't want to be a Koala. 9/10 https://t.co/VITeF0Kl9L	http://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg
Wed Dec 23 00:45:35 +0000 2015	 11	Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love https://t.co/M6vqkt2GKV	http://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg
Tue Dec 22 20:59:10 +0000 2015	 10	Crazy unseen footage from Jurassic Park. 10/10 for both dinosaur puppers https://t.co/L8wt2IpwxO	
Tue Dec 22 04:35:49 +0000 2015	 11	This is Rubio. He has too much skin. 11/10 https://t.co/NLOHmlENag	http://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg
Tue Dec 22 03:57:37 +0000 2015	 8	I know everyone's excited for Christmas but that doesn't mean you can send in reindeer. We only rate dogs... 8/10 https://t.co/eWjWgbOCYL	http://pbs.twimg.com/media/CWzSMmAWsAAyB1u.jpg
Tue Dec 22 02:52:45 +0000 2015	 10	This is Louis. He's a river dancer. His friends think it's badass. All are very supportive. 10/10 for Louis https://t.co/qoIvjKMY58	http://pbs.twimg.com/media/CWzDWOkXAAAP0k7.jpg
